date,account_id,currency,eod_balance_cny,source_system,as_of,visibility_scope
2026-04-02,AC-008,CNY,9773076.24,CORE_ACCOUNT,2026-04-02,BANK_VISIBLE_ONLY
2026-04-02,AC-009,CNY,1825411.72,CORE_ACCOUNT,2026-04-02,BANK_VISIBLE_ONLY
2026-04-03,AC-001,CNY,42890887.76,CORE_ACCOUNT,2026-04-03,BANK_VISIBLE_ONLY
2026-04-03,AC-002,CNY,20654527.82,CORE_ACCOUNT,2026-04-03,BANK_VISIBLE_ONLY
2026-04-03,AC-003,CNY,2763354.8,CORE_ACCOUNT,2026-04-03,BANK_VISIBLE_ONLY
2026-04-03,AC-004,CNY,17020022.83,CORE_ACCOUNT,2026-04-03,BANK_VISIBLE_ONLY
2026-04-03,AC-006,CNY,7312241.25,CORE_ACCOUNT,2026-04-03,BANK_VISIBLE_ONLY
2026-04-03,AC-007,CNY,5134589.48,CORE_ACCOUNT,2026-04-03,BANK_VISIBLE_ONLY
2026-04-03,AC-008,CNY,9261789.73,CORE_ACCOUNT,2026-04-03,BANK_VISIBLE_ONLY
2026-04-03,AC-009,CNY,1750005.02,CORE_ACCOUNT,2026-04-03,BANK_VISIBLE_ONLY
2026-04-04,AC-001,CNY,41184860.96,CORE_ACCOUNT,2026-04-04,BANK_VISIBLE_ONLY
2026-04-04,AC-002,CNY,20298493.59,CORE_ACCOUNT,2026-04-04,BANK_VISIBLE_ONLY
2026-04-04,AC-003,CNY,2614782.29,CORE_ACCOUNT,2026-04-04,BANK_VISIBLE_ONLY
2026-04-04,AC-004,CNY,16973610.64,CORE_ACCOUNT,2026-04-04,BANK_VISIBLE_ONLY
2026-04-04,AC-006,CNY,7280525.96,CORE_ACCOUNT,2026-04-04,BANK_VISIBLE_ONLY
2026-04-04,AC-007,CNY,5357169.09,CORE_ACCOUNT,2026-04-04,BANK_VISIBLE_ONLY
2026-04-04,AC-008,CNY,10051357.92,CORE_ACCOUNT,2026-04-04,BANK_VISIBLE_ONLY
2026-04-04,AC-009,CNY,1739365.62,CORE_ACCOUNT,2026-04-04,BANK_VISIBLE_ONLY
2026-04-05,AC-001,CNY,41761507.15,CORE_ACCOUNT,2026-04-05,BANK_VISIBLE_ONLY
2026-04-05,AC-002,CNY,21706371.86,CORE_ACCOUNT,2026-04-05,BANK_VISIBLE_ONLY
2026-04-05,AC-003,CNY,2785243.49,CORE_ACCOUNT,2026-04-05,BANK_VISIBLE_ONLY
2026-04-05,AC-004,CNY,16300255.6,CORE_ACCOUNT,2026-04-05,BANK_VISIBLE_ONLY
2026-04-05,AC-006,CNY,7127801.35,CORE_ACCOUNT,2026-04-05,BANK_VISIBLE_ONLY
2026-04-05,AC-007,CNY,5287230.78,CORE_ACCOUNT,2026-04-05,BANK_VISIBLE_ONLY
2026-04-05,AC-008,CNY,10239740.16,CORE_ACCOUNT,2026-04-05,BANK_VISIBLE_ONLY
2026-04-05,AC-009,CNY,1808857.94,CORE_ACCOUNT,2026-04-05,BANK_VISIBLE_ONLY
2026-04-06,AC-001,CNY,43318696.64,CORE_ACCOUNT,2026-04-06,BANK_VISIBLE_ONLY
2026-04-06,AC-002,CNY,23278572.25,CORE_ACCOUNT,2026-04-06,BANK_VISIBLE_ONLY
2026-04-06,AC-003,CNY,2849061.65,CORE_ACCOUNT,2026-04-06,BANK_VISIBLE_ONLY
2026-04-06,AC-004,CNY,16506129.5,CORE_ACCOUNT,2026-04-06,BANK_VISIBLE_ONLY
2026-04-06,AC-006,CNY,7390446.64,CORE_ACCOUNT,2026-04-06,BANK_VISIBLE_ONLY
2026-04-06,AC-007,CNY,5323793.39,CORE_ACCOUNT,2026-04-06,BANK_VISIBLE_ONLY
2026-04-06,AC-008,CNY,10661402.08,CORE_ACCOUNT,2026-04-06,BANK_VISIBLE_ONLY
2026-04-06,AC-009,CNY,1856321.83,CORE_ACCOUNT,2026-04-06,BANK_VISIBLE_ONLY
2026-04-07,AC-001,CNY,45559742.29,CORE_ACCOUNT,2026-04-07,BANK_VISIBLE_ONLY
2026-04-07,AC-002,CNY,23954455.46,CORE_ACCOUNT,2026-04-07,BANK_VISIBLE_ONLY
2026-04-07,AC-003,CNY,2879420.47,CORE_ACCOUNT,2026-04-07,BANK_VISIBLE_ONLY
2026-04-07,AC-004,CNY,15693431.69,CORE_ACCOUNT,2026-04-07,BANK_VISIBLE_ONLY
2026-04-07,AC-006,CNY,7900156.85,CORE_ACCOUNT,2026-04-07,BANK_VISIBLE_ONLY
2026-04-07,AC-007,CNY,5829583.02,CORE_ACCOUNT,2026-04-07,BANK_VISIBLE_ONLY
2026-04-07,AC-008,CNY,10320355.31,CORE_ACCOUNT,2026-04-07,BANK_VISIBLE_ONLY
2026-04-07,AC-009,CNY,1854563.06,CORE_ACCOUNT,2026-04-07,BANK_VISIBLE_ONLY
2026-04-08,AC-001,CNY,43315758.01,CORE_ACCOUNT,2026-04-08,BANK_VISIBLE_ONLY
2026-04-08,AC-002,CNY,20978706.05,CORE_ACCOUNT,2026-04-08,BANK_VISIBLE_ONLY
2026-04-08,AC-003,CNY,2730881.78,CORE_ACCOUNT,2026-04-08,BANK_VISIBLE_ONLY
2026-04-08,AC-004,CNY,16545164.97,CORE_ACCOUNT,2026-04-08,BANK_VISIBLE_ONLY
2026-04-08,AC-006,CNY,7242091.62,CORE_ACCOUNT,2026-04-08,BANK_VISIBLE_ONLY
2026-04-08,AC-007,CNY,5837033.21,CORE_ACCOUNT,2026-04-08,BANK_VISIBLE_ONLY
2026-04-08,AC-008,CNY,10486213.05,CORE_ACCOUNT,2026-04-08,BANK_VISIBLE_ONLY
2026-04-08,AC-009,CNY,1898760.27,CORE_ACCOUNT,2026-04-08,BANK_VISIBLE_ONLY
2026-04-09,AC-001,CNY,44767022.31,CORE_ACCOUNT,2026-04-09,BANK_VISIBLE_ONLY
2026-04-09,AC-002,CNY,21174894.39,CORE_ACCOUNT,2026-04-09,BANK_VISIBLE_ONLY
2026-04-09,AC-003,CNY,2660075.05,CORE_ACCOUNT,2026-04-09,BANK_VISIBLE_ONLY
2026-04-09,AC-004,CNY,18375037.56,CORE_ACCOUNT,2026-04-09,BANK_VISIBLE_ONLY
2026-04-09,AC-006,CNY,7119682.55,CORE_ACCOUNT,2026-04-09,BANK_VISIBLE_ONLY
2026-04-09,AC-007,CNY,5674927.37,CORE_ACCOUNT,2026-04-09,BANK_VISIBLE_ONLY
2026-04-09,AC-008,CNY,9941804.71,CORE_ACCOUNT,2026-04-09,BANK_VISIBLE_ONLY
2026-04-09,AC-009,CNY,1819888.33,CORE_ACCOUNT,2026-04-09,BANK_VISIBLE_ONLY
2026-04-10,AC-001,CNY,45361778.11,CORE_ACCOUNT,2026-04-10,BANK_VISIBLE_ONLY
2026-04-10,AC-002,CNY,19970533.0,CORE_ACCOUNT,2026-04-10,BANK_VISIBLE_ONLY
2026-04-10,AC-003,CNY,2455988.13,CORE_ACCOUNT,2026-04-10,BANK_VISIBLE_ONLY
2026-04-10,AC-004,CNY,16538027.22,CORE_ACCOUNT,2026-04-10,BANK_VISIBLE_ONLY
2026-04-10,AC-006,CNY,7573809.05,CORE_ACCOUNT,2026-04-10,BANK_VISIBLE_ONLY
2026-04-10,AC-007,CNY,5317836.45,CORE_ACCOUNT,2026-04-10,BANK_VISIBLE_ONLY
2026-04-10,AC-008,CNY,9124315.04,CORE_ACCOUNT,2026-04-10,BANK_VISIBLE_ONLY
2026-04-10,AC-009,CNY,1732512.93,CORE_ACCOUNT,2026-04-10,BANK_VISIBLE_ONLY
2026-04-11,AC-001,CNY,44588344.1,CORE_ACCOUNT,2026-04-11,BANK_VISIBLE_ONLY
2026-04-11,AC-002,CNY,20614427.97,CORE_ACCOUNT,2026-04-11,BANK_VISIBLE_ONLY
2026-04-11,AC-003,CNY,2378202.99,CORE_ACCOUNT,2026-04-11,BANK_VISIBLE_ONLY
2026-04-11,AC-004,CNY,16639995.77,CORE_ACCOUNT,2026-04-11,BANK_VISIBLE_ONLY
2026-04-11,AC-006,CNY,6891208.44,CORE_ACCOUNT,2026-04-11,BANK_VISIBLE_ONLY
2026-04-11,AC-007,CNY,5231262.75,CORE_ACCOUNT,2026-04-11,BANK_VISIBLE_ONLY
2026-04-11,AC-008,CNY,10030148.24,CORE_ACCOUNT,2026-04-11,BANK_VISIBLE_ONLY
2026-04-11,AC-009,CNY,1636418.81,CORE_ACCOUNT,2026-04-11,BANK_VISIBLE_ONLY
2026-04-12,AC-001,CNY,39594956.44,CORE_ACCOUNT,2026-04-12,BANK_VISIBLE_ONLY
2026-04-12,AC-002,CNY,20998153.71,CORE_ACCOUNT,2026-04-12,BANK_VISIBLE_ONLY
2026-04-12,AC-003,CNY,2470507.98,CORE_ACCOUNT,2026-04-12,BANK_VISIBLE_ONLY
2026-04-12,AC-004,CNY,15488577.01,CORE_ACCOUNT,2026-04-12,BANK_VISIBLE_ONLY
2026-04-12,AC-006,CNY,7020186.74,CORE_ACCOUNT,2026-04-12,BANK_VISIBLE_ONLY
2026-04-12,AC-007,CNY,5352152.21,CORE_ACCOUNT,2026-04-12,BANK_VISIBLE_ONLY
2026-04-12,AC-008,CNY,10063882.78,CORE_ACCOUNT,2026-04-12,BANK_VISIBLE_ONLY
2026-04-12,AC-009,CNY,1789109.1,CORE_ACCOUNT,2026-04-12,BANK_VISIBLE_ONLY
2026-04-13,AC-001,CNY,40282297.94,CORE_ACCOUNT,2026-04-13,BANK_VISIBLE_ONLY
2026-04-13,AC-002,CNY,22156219.05,CORE_ACCOUNT,2026-04-13,BANK_VISIBLE_ONLY
2026-04-13,AC-003,CNY,2528987.52,CORE_ACCOUNT,2026-04-13,BANK_VISIBLE_ONLY
2026-04-13,AC-004,CNY,14674076.48,CORE_ACCOUNT,2026-04-13,BANK_VISIBLE_ONLY
2026-04-13,AC-006,CNY,7147372.06,CORE_ACCOUNT,2026-04-13,BANK_VISIBLE_ONLY
2026-04-13,AC-007,CNY,5738365.35,CORE_ACCOUNT,2026-04-13,BANK_VISIBLE_ONLY
2026-04-13,AC-008,CNY,10098914.25,CORE_ACCOUNT,2026-04-13,BANK_VISIBLE_ONLY
2026-04-13,AC-009,CNY,1710598.38,CORE_ACCOUNT,2026-04-13,BANK_VISIBLE_ONLY
2026-04-14,AC-001,CNY,42595513.14,CORE_ACCOUNT,2026-04-14,BANK_VISIBLE_ONLY
2026-04-14,AC-002,CNY,22122540.78,CORE_ACCOUNT,2026-04-14,BANK_VISIBLE_ONLY
2026-04-14,AC-003,CNY,2790290.01,CORE_ACCOUNT,2026-04-14,BANK_VISIBLE_ONLY
2026-04-14,AC-004,CNY,16054015.39,CORE_ACCOUNT,2026-04-14,BANK_VISIBLE_ONLY
2026-04-14,AC-006,CNY,7179371.91,CORE_ACCOUNT,2026-04-14,BANK_VISIBLE_ONLY
2026-04-14,AC-007,CNY,5524882.56,CORE_ACCOUNT,2026-04-14,BANK_VISIBLE_ONLY
2026-04-14,AC-008,CNY,10140445.86,CORE_ACCOUNT,2026-04-14,BANK_VISIBLE_ONLY
2026-04-14,AC-009,CNY,1775144.67,CORE_ACCOUNT,2026-04-14,BANK_VISIBLE_ONLY
2026-04-15,AC-001,CNY,43262499.33,CORE_ACCOUNT,2026-04-15,BANK_VISIBLE_ONLY
2026-04-15,AC-002,CNY,21531649.35,CORE_ACCOUNT,2026-04-15,BANK_VISIBLE_ONLY
2026-04-15,AC-003,CNY,2849688.78,CORE_ACCOUNT,2026-04-15,BANK_VISIBLE_ONLY
2026-04-15,AC-004,CNY,16141294.95,CORE_ACCOUNT,2026-04-15,BANK_VISIBLE_ONLY
2026-04-15,AC-006,CNY,7307089.54,CORE_ACCOUNT,2026-04-15,BANK_VISIBLE_ONLY
2026-04-15,AC-007,CNY,5657537.49,CORE_ACCOUNT,2026-04-15,BANK_VISIBLE_ONLY
2026-04-15,AC-008,CNY,10184305.59,CORE_ACCOUNT,2026-04-15,BANK_VISIBLE_ONLY
2026-04-15,AC-009,CNY,1885428.08,CORE_ACCOUNT,2026-04-15,BANK_VISIBLE_ONLY
2026-04-16,AC-001,CNY,43134808.83,CORE_ACCOUNT,2026-04-16,BANK_VISIBLE_ONLY
2026-04-16,AC-002,CNY,22139368.87,CORE_ACCOUNT,2026-04-16,BANK_VISIBLE_ONLY
2026-04-16,AC-003,CNY,2663235.15,CORE_ACCOUNT,2026-04-16,BANK_VISIBLE_ONLY
2026-04-16,AC-004,CNY,16779676.02,CORE_ACCOUNT,2026-04-16,BANK_VISIBLE_ONLY
2026-04-16,AC-006,CNY,7426771.81,CORE_ACCOUNT,2026-04-16,BANK_VISIBLE_ONLY
2026-04-16,AC-007,CNY,5297585.2,CORE_ACCOUNT,2026-04-16,BANK_VISIBLE_ONLY
2026-04-16,AC-008,CNY,9590412.19,CORE_ACCOUNT,2026-04-16,BANK_VISIBLE_ONLY
2026-04-16,AC-009,CNY,1785989.67,CORE_ACCOUNT,2026-04-16,BANK_VISIBLE_ONLY
2026-04-17,AC-001,CNY,42858271.33,CORE_ACCOUNT,2026-04-17,BANK_VISIBLE_ONLY
2026-04-17,AC-002,CNY,21828642.93,CORE_ACCOUNT,2026-04-17,BANK_VISIBLE_ONLY
2026-04-17,AC-003,CNY,2655875.1,CORE_ACCOUNT,2026-04-17,BANK_VISIBLE_ONLY
2026-04-17,AC-004,CNY,17313348.51,CORE_ACCOUNT,2026-04-17,BANK_VISIBLE_ONLY
2026-04-17,AC-006,CNY,7155882.11,CORE_ACCOUNT,2026-04-17,BANK_VISIBLE_ONLY
2026-04-17,AC-007,CNY,5087743.18,CORE_ACCOUNT,2026-04-17,BANK_VISIBLE_ONLY
2026-04-17,AC-008,CNY,9278942.4,CORE_ACCOUNT,2026-04-17,BANK_VISIBLE_ONLY
2026-04-17,AC-009,CNY,1637551.13,CORE_ACCOUNT,2026-04-17,BANK_VISIBLE_ONLY
2026-04-18,AC-001,CNY,39482786.15,CORE_ACCOUNT,2026-04-18,BANK_VISIBLE_ONLY
2026-04-18,AC-002,CNY,19235572.73,CORE_ACCOUNT,2026-04-18,BANK_VISIBLE_ONLY
2026-04-18,AC-003,CNY,2509323.25,CORE_ACCOUNT,2026-04-18,BANK_VISIBLE_ONLY
2026-04-18,AC-004,CNY,16230665.0,CORE_ACCOUNT,2026-04-18,BANK_VISIBLE_ONLY
2026-04-18,AC-006,CNY,6628595.41,CORE_ACCOUNT,2026-04-18,BANK_VISIBLE_ONLY
2026-04-18,AC-007,CNY,4989486.37,CORE_ACCOUNT,2026-04-18,BANK_VISIBLE_ONLY
2026-04-18,AC-008,CNY,10136993.45,CORE_ACCOUNT,2026-04-18,BANK_VISIBLE_ONLY
2026-04-18,AC-009,CNY,1676870.47,CORE_ACCOUNT,2026-04-18,BANK_VISIBLE_ONLY
2026-04-19,AC-001,CNY,39246480.0,CORE_ACCOUNT,2026-04-19,BANK_VISIBLE_ONLY
2026-04-19,AC-002,CNY,20820333.79,CORE_ACCOUNT,2026-04-19,BANK_VISIBLE_ONLY
2026-04-19,AC-003,CNY,2611010.49,CORE_ACCOUNT,2026-04-19,BANK_VISIBLE_ONLY
2026-04-19,AC-004,CNY,15816483.51,CORE_ACCOUNT,2026-04-19,BANK_VISIBLE_ONLY
2026-04-19,AC-006,CNY,6946497.08,CORE_ACCOUNT,2026-04-19,BANK_VISIBLE_ONLY
2026-04-19,AC-007,CNY,4990997.88,CORE_ACCOUNT,2026-04-19,BANK_VISIBLE_ONLY
2026-04-19,AC-008,CNY,9334825.53,CORE_ACCOUNT,2026-04-19,BANK_VISIBLE_ONLY
2026-04-19,AC-009,CNY,1772458.98,CORE_ACCOUNT,2026-04-19,BANK_VISIBLE_ONLY
2026-04-20,AC-001,CNY,41923584.65,CORE_ACCOUNT,2026-04-20,BANK_VISIBLE_ONLY
2026-04-20,AC-002,CNY,20547017.26,CORE_ACCOUNT,2026-04-20,BANK_VISIBLE_ONLY
2026-04-20,AC-003,CNY,2755800.18,CORE_ACCOUNT,2026-04-20,BANK_VISIBLE_ONLY
2026-04-20,AC-004,CNY,14044529.32,CORE_ACCOUNT,2026-04-20,BANK_VISIBLE_ONLY
2026-04-20,AC-006,CNY,7049313.87,CORE_ACCOUNT,2026-04-20,BANK_VISIBLE_ONLY
2026-04-20,AC-007,CNY,5469781.85,CORE_ACCOUNT,2026-04-20,BANK_VISIBLE_ONLY
2026-04-20,AC-008,CNY,10149003.82,CORE_ACCOUNT,2026-04-20,BANK_VISIBLE_ONLY
2026-04-20,AC-009,CNY,1723412.84,CORE_ACCOUNT,2026-04-20,BANK_VISIBLE_ONLY
2026-04-21,AC-001,CNY,44314461.31,CORE_ACCOUNT,2026-04-21,BANK_VISIBLE_ONLY
2026-04-21,AC-002,CNY,22655663.95,CORE_ACCOUNT,2026-04-21,BANK_VISIBLE_ONLY
2026-04-21,AC-003,CNY,2763388.35,CORE_ACCOUNT,2026-04-21,BANK_VISIBLE_ONLY
2026-04-21,AC-004,CNY,16110177.87,CORE_ACCOUNT,2026-04-21,BANK_VISIBLE_ONLY
2026-04-21,AC-006,CNY,6921176.42,CORE_ACCOUNT,2026-04-21,BANK_VISIBLE_ONLY
2026-04-21,AC-007,CNY,5574893.23,CORE_ACCOUNT,2026-04-21,BANK_VISIBLE_ONLY
2026-04-21,AC-008,CNY,10259021.97,CORE_ACCOUNT,2026-04-21,BANK_VISIBLE_ONLY
2026-04-21,AC-009,CNY,1807227.8,CORE_ACCOUNT,2026-04-21,BANK_VISIBLE_ONLY
2026-04-22,AC-001,CNY,44216417.31,CORE_ACCOUNT,2026-04-22,BANK_VISIBLE_ONLY
2026-04-22,AC-002,CNY,20730603.39,CORE_ACCOUNT,2026-04-22,BANK_VISIBLE_ONLY
2026-04-22,AC-003,CNY,2843069.25,CORE_ACCOUNT,2026-04-22,BANK_VISIBLE_ONLY
2026-04-22,AC-004,CNY,15830602.78,CORE_ACCOUNT,2026-04-22,BANK_VISIBLE_ONLY
2026-04-22,AC-006,CNY,7334537.96,CORE_ACCOUNT,2026-04-22,BANK_VISIBLE_ONLY
2026-04-22,AC-007,CNY,5306584.06,CORE_ACCOUNT,2026-04-22,BANK_VISIBLE_ONLY
2026-04-22,AC-008,CNY,10282800.75,CORE_ACCOUNT,2026-04-22,BANK_VISIBLE_ONLY
2026-04-22,AC-009,CNY,1842911.78,CORE_ACCOUNT,2026-04-22,BANK_VISIBLE_ONLY
2026-04-23,AC-001,CNY,43515299.27,CORE_ACCOUNT,2026-04-23,BANK_VISIBLE_ONLY
2026-04-23,AC-002,CNY,21761934.17,CORE_ACCOUNT,2026-04-23,BANK_VISIBLE_ONLY
2026-04-23,AC-003,CNY,2654128.34,CORE_ACCOUNT,2026-04-23,BANK_VISIBLE_ONLY
2026-04-23,AC-004,CNY,16477640.16,CORE_ACCOUNT,2026-04-23,BANK_VISIBLE_ONLY
2026-04-23,AC-006,CNY,7254388.72,CORE_ACCOUNT,2026-04-23,BANK_VISIBLE_ONLY
2026-04-23,AC-007,CNY,5438392.41,CORE_ACCOUNT,2026-04-23,BANK_VISIBLE_ONLY
2026-04-23,AC-008,CNY,9207970.5,CORE_ACCOUNT,2026-04-23,BANK_VISIBLE_ONLY
2026-04-23,AC-009,CNY,1813453.05,CORE_ACCOUNT,2026-04-23,BANK_VISIBLE_ONLY
2026-04-24,AC-001,CNY,42288933.73,CORE_ACCOUNT,2026-04-24,BANK_VISIBLE_ONLY
2026-04-24,AC-002,CNY,19972592.11,CORE_ACCOUNT,2026-04-24,BANK_VISIBLE_ONLY
2026-04-24,AC-003,CNY,2641606.79,CORE_ACCOUNT,2026-04-24,BANK_VISIBLE_ONLY
2026-04-24,AC-004,CNY,16119145.78,CORE_ACCOUNT,2026-04-24,BANK_VISIBLE_ONLY
2026-04-24,AC-006,CNY,6815150.65,CORE_ACCOUNT,2026-04-24,BANK_VISIBLE_ONLY
2026-04-24,AC-007,CNY,5030741.09,CORE_ACCOUNT,2026-04-24,BANK_VISIBLE_ONLY
2026-04-24,AC-008,CNY,9594400.39,CORE_ACCOUNT,2026-04-24,BANK_VISIBLE_ONLY
2026-04-24,AC-009,CNY,1657693.75,CORE_ACCOUNT,2026-04-24,BANK_VISIBLE_ONLY
2026-04-25,AC-001,CNY,40891850.59,CORE_ACCOUNT,2026-04-25,BANK_VISIBLE_ONLY
2026-04-25,AC-002,CNY,20511744.09,CORE_ACCOUNT,2026-04-25,BANK_VISIBLE_ONLY
2026-04-25,AC-003,CNY,2406928.53,CORE_ACCOUNT,2026-04-25,BANK_VISIBLE_ONLY
2026-04-25,AC-004,CNY,16333356.2,CORE_ACCOUNT,2026-04-25,BANK_VISIBLE_ONLY
2026-04-25,AC-006,CNY,6535821.28,CORE_ACCOUNT,2026-04-25,BANK_VISIBLE_ONLY
2026-04-25,AC-007,CNY,4914761.66,CORE_ACCOUNT,2026-04-25,BANK_VISIBLE_ONLY
2026-04-25,AC-008,CNY,9323782.2,CORE_ACCOUNT,2026-04-25,BANK_VISIBLE_ONLY
2026-04-25,AC-009,CNY,1715662.75,CORE_ACCOUNT,2026-04-25,BANK_VISIBLE_ONLY
2026-04-26,AC-001,CNY,40273809.93,CORE_ACCOUNT,2026-04-26,BANK_VISIBLE_ONLY
2026-04-26,AC-002,CNY,17584487.66,CORE_ACCOUNT,2026-04-26,BANK_VISIBLE_ONLY
2026-04-26,AC-003,CNY,2373187.79,CORE_ACCOUNT,2026-04-26,BANK_VISIBLE_ONLY
2026-04-26,AC-004,CNY,15201587.14,CORE_ACCOUNT,2026-04-26,BANK_VISIBLE_ONLY
2026-04-26,AC-006,CNY,6958463.75,CORE_ACCOUNT,2026-04-26,BANK_VISIBLE_ONLY
2026-04-26,AC-007,CNY,5063330.46,CORE_ACCOUNT,2026-04-26,BANK_VISIBLE_ONLY
2026-04-26,AC-008,CNY,9106631.1,CORE_ACCOUNT,2026-04-26,BANK_VISIBLE_ONLY
2026-04-26,AC-009,CNY,1631860.81,CORE_ACCOUNT,2026-04-26,BANK_VISIBLE_ONLY
2026-04-27,AC-001,CNY,39376249.43,CORE_ACCOUNT,2026-04-27,BANK_VISIBLE_ONLY
2026-04-27,AC-002,CNY,23323339.91,CORE_ACCOUNT,2026-04-27,BANK_VISIBLE_ONLY
2026-04-27,AC-003,CNY,2474006.91,CORE_ACCOUNT,2026-04-27,BANK_VISIBLE_ONLY
2026-04-27,AC-004,CNY,15093091.15,CORE_ACCOUNT,2026-04-27,BANK_VISIBLE_ONLY
2026-04-27,AC-006,CNY,6313473.27,CORE_ACCOUNT,2026-04-27,BANK_VISIBLE_ONLY
2026-04-27,AC-007,CNY,5203239.8,CORE_ACCOUNT,2026-04-27,BANK_VISIBLE_ONLY
2026-04-27,AC-008,CNY,9768806.8,CORE_ACCOUNT,2026-04-27,BANK_VISIBLE_ONLY
2026-04-27,AC-009,CNY,1775740.97,CORE_ACCOUNT,2026-04-27,BANK_VISIBLE_ONLY
2026-04-28,AC-001,CNY,41899290.9,CORE_ACCOUNT,2026-04-28,BANK_VISIBLE_ONLY
2026-04-28,AC-002,CNY,22242033.48,CORE_ACCOUNT,2026-04-28,BANK_VISIBLE_ONLY
2026-04-28,AC-003,CNY,2683000.38,CORE_ACCOUNT,2026-04-28,BANK_VISIBLE_ONLY
2026-04-28,AC-004,CNY,14910410.87,CORE_ACCOUNT,2026-04-28,BANK_VISIBLE_ONLY
2026-04-28,AC-006,CNY,7303241.89,CORE_ACCOUNT,2026-04-28,BANK_VISIBLE_ONLY
2026-04-28,AC-007,CNY,5176314.47,CORE_ACCOUNT,2026-04-28,BANK_VISIBLE_ONLY
2026-04-28,AC-008,CNY,9938153.63,CORE_ACCOUNT,2026-04-28,BANK_VISIBLE_ONLY
2026-04-28,AC-009,CNY,1856406.07,CORE_ACCOUNT,2026-04-28,BANK_VISIBLE_ONLY
2026-04-29,AC-001,CNY,42543692.86,CORE_ACCOUNT,2026-04-29,BANK_VISIBLE_ONLY
2026-04-29,AC-002,CNY,22172186.7,CORE_ACCOUNT,2026-04-29,BANK_VISIBLE_ONLY
2026-04-29,AC-003,CNY,2631451.11,CORE_ACCOUNT,2026-04-29,BANK_VISIBLE_ONLY
2026-04-29,AC-004,CNY,15407132.01,CORE_ACCOUNT,2026-04-29,BANK_VISIBLE_ONLY
2026-04-29,AC-006,CNY,7244813.93,CORE_ACCOUNT,2026-04-29,BANK_VISIBLE_ONLY
2026-04-29,AC-007,CNY,5152607.53,CORE_ACCOUNT,2026-04-29,BANK_VISIBLE_ONLY
2026-04-29,AC-008,CNY,9075012.71,CORE_ACCOUNT,2026-04-29,BANK_VISIBLE_ONLY
2026-04-29,AC-009,CNY,1809168.08,CORE_ACCOUNT,2026-04-29,BANK_VISIBLE_ONLY
2026-04-30,AC-001,CNY,41893028.72,CORE_ACCOUNT,2026-04-30,BANK_VISIBLE_ONLY
2026-04-30,AC-002,CNY,20804185.47,CORE_ACCOUNT,2026-04-30,BANK_VISIBLE_ONLY
2026-04-30,AC-003,CNY,2367988.13,CORE_ACCOUNT,2026-04-30,BANK_VISIBLE_ONLY
2026-04-30,AC-004,CNY,15178116.39,CORE_ACCOUNT,2026-04-30,BANK_VISIBLE_ONLY
2026-04-30,AC-006,CNY,6611731.78,CORE_ACCOUNT,2026-04-30,BANK_VISIBLE_ONLY
2026-04-30,AC-007,CNY,5014246.09,CORE_ACCOUNT,2026-04-30,BANK_VISIBLE_ONLY
2026-04-30,AC-008,CNY,9118105.74,CORE_ACCOUNT,2026-04-30,BANK_VISIBLE_ONLY
2026-04-30,AC-009,CNY,1669263.4,CORE_ACCOUNT,2026-04-30,BANK_VISIBLE_ONLY
2026-05-01,AC-001,CNY,38787210.93,CORE_ACCOUNT,2026-05-01,BANK_VISIBLE_ONLY
2026-05-01,AC-002,CNY,19730889.46,CORE_ACCOUNT,2026-05-01,BANK_VISIBLE_ONLY
2026-05-01,AC-003,CNY,2434424.29,CORE_ACCOUNT,2026-05-01,BANK_VISIBLE_ONLY
2026-05-01,AC-004,CNY,15258951.13,CORE_ACCOUNT,2026-05-01,BANK_VISIBLE_ONLY
2026-05-01,AC-006,CNY,6741476.38,CORE_ACCOUNT,2026-05-01,BANK_VISIBLE_ONLY
2026-05-01,AC-007,CNY,5027926.83,CORE_ACCOUNT,2026-05-01,BANK_VISIBLE_ONLY
2026-05-01,AC-008,CNY,8804181.28,CORE_ACCOUNT,2026-05-01,BANK_VISIBLE_ONLY
2026-05-01,AC-009,CNY,1607652.22,CORE_ACCOUNT,2026-05-01,BANK_VISIBLE_ONLY
2026-05-02,AC-001,CNY,41241119.17,CORE_ACCOUNT,2026-05-02,BANK_VISIBLE_ONLY
2026-05-02,AC-002,CNY,20074282.27,CORE_ACCOUNT,2026-05-02,BANK_VISIBLE_ONLY
2026-05-02,AC-003,CNY,2253144.6,CORE_ACCOUNT,2026-05-02,BANK_VISIBLE_ONLY
2026-05-02,AC-004,CNY,14979223.73,CORE_ACCOUNT,2026-05-02,BANK_VISIBLE_ONLY
2026-05-02,AC-006,CNY,6377179.3,CORE_ACCOUNT,2026-05-02,BANK_VISIBLE_ONLY
2026-05-02,AC-007,CNY,4690568.3,CORE_ACCOUNT,2026-05-02,BANK_VISIBLE_ONLY
2026-05-02,AC-008,CNY,9413829.82,CORE_ACCOUNT,2026-05-02,BANK_VISIBLE_ONLY
2026-05-02,AC-009,CNY,1663632.4,CORE_ACCOUNT,2026-05-02,BANK_VISIBLE_ONLY
2026-05-03,AC-001,CNY,37035427.56,CORE_ACCOUNT,2026-05-03,BANK_VISIBLE_ONLY
2026-05-03,AC-002,CNY,21141426.44,CORE_ACCOUNT,2026-05-03,BANK_VISIBLE_ONLY
2026-05-03,AC-003,CNY,2558235.59,CORE_ACCOUNT,2026-05-03,BANK_VISIBLE_ONLY
