transaction_id,date,account_id,counterparty_id,counterparty_name,counterparty_type,direction,amount_cny,purpose,channel,source_system,bank_visible_only,evidence_eligible
TX-2026-03590,2026-06-13,AC-001,CP-019,他行归集账户B,他行往来,IN,5842359.48,跨行资金调拨,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03597,2026-06-13,AC-004,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1331997.97,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00049,2026-06-14,AC-002,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,129076.31,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00160,2026-06-14,AC-002,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,951539.62,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00201,2026-06-14,AC-002,CP-003,宁波精密传动有限公司,设备供应商,OUT,1153848.59,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00339,2026-06-14,AC-004,CP-012,工资代发汇总,工资,OUT,4166157.99,工资代发,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00381,2026-06-14,AC-004,CP-004,上海东启电子科技有限公司,设备供应商,OUT,146290.85,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00389,2026-06-14,AC-006,CP-014,华东精工自动化设备有限公司,集团内往来,IN,1575126.78,集团内部往来,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00437,2026-06-14,AC-006,CP-008,宁波华源自动化有限公司,下游客户,IN,2161501.51,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00638,2026-06-14,AC-002,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,414069.39,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00738,2026-06-14,AC-004,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,865776.43,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01081,2026-06-14,AC-001,CP-003,宁波精密传动有限公司,设备供应商,OUT,606790.4,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01091,2026-06-14,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,870969.39,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01322,2026-06-14,AC-001,CP-003,宁波精密传动有限公司,设备供应商,OUT,870661.96,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01953,2026-06-14,AC-002,CP-003,宁波精密传动有限公司,设备供应商,OUT,1199273.22,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02030,2026-06-14,AC-007,CP-008,宁波华源自动化有限公司,下游客户,IN,1498870.95,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02062,2026-06-14,AC-007,CP-009,合肥星拓工业有限公司,下游客户,IN,435336.21,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02282,2026-06-14,AC-002,CP-004,上海东启电子科技有限公司,设备供应商,OUT,565765.23,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02385,2026-06-14,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1447811.49,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02649,2026-06-14,AC-007,CP-009,合肥星拓工业有限公司,下游客户,IN,2585269.35,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02684,2026-06-14,AC-008,CP-014,华东精工自动化设备有限公司,集团内往来,OUT,1370584.62,集团内部往来,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02885,2026-06-14,AC-001,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,248698.55,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03022,2026-06-14,AC-008,CP-016,能源服务商A,能源,OUT,291103.36,能源费用,柜面,PAYMENT_LEDGER,True,True
TX-2026-03483,2026-06-14,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,360428.29,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03574,2026-06-14,AC-002,CP-015,物流服务商A,物流,OUT,76251.94,物流服务费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03589,2026-06-14,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,2837321.76,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00024,2026-06-15,AC-008,CP-013,华东精工智能制造有限公司,集团内往来,OUT,1785504.27,集团内部往来,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00330,2026-06-15,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,865275.4,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00634,2026-06-15,AC-004,CP-003,宁波精密传动有限公司,设备供应商,OUT,992809.79,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00760,2026-06-15,AC-007,CP-008,宁波华源自动化有限公司,下游客户,IN,2000614.66,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00930,2026-06-15,AC-008,CP-010,上海凌云智能科技有限公司,下游客户,IN,1610050.74,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00974,2026-06-15,AC-007,CP-008,宁波华源自动化有限公司,下游客户,IN,1683812.53,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01046,2026-06-15,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,1499290.05,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01284,2026-06-15,AC-008,CP-003,宁波精密传动有限公司,设备供应商,OUT,239325.79,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01356,2026-06-15,AC-009,CP-016,能源服务商A,能源,OUT,223225.02,能源费用,柜面,PAYMENT_LEDGER,True,True
TX-2026-01409,2026-06-15,AC-009,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1350932.51,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01680,2026-06-15,AC-006,CP-008,宁波华源自动化有限公司,下游客户,IN,1195495.28,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02120,2026-06-15,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,3006122.73,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02140,2026-06-15,AC-001,CP-019,他行归集账户B,他行往来,IN,1621796.05,跨行资金调拨,柜面,PAYMENT_LEDGER,True,True
TX-2026-02300,2026-06-15,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,3090906.78,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02420,2026-06-15,AC-003,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,315341.39,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02432,2026-06-15,AC-008,CP-012,工资代发汇总,工资,OUT,4711003.63,工资代发,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02544,2026-06-15,AC-004,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,796202.16,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03033,2026-06-15,AC-001,CP-018,他行归集账户A,他行往来,IN,363427.79,跨行资金调拨,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03098,2026-06-15,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,2136043.84,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03138,2026-06-15,AC-007,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,651409.41,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03352,2026-06-15,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,1854743.79,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00085,2026-06-16,AC-002,CP-015,物流服务商A,物流,OUT,261777.91,物流服务费,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00531,2026-06-16,AC-004,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,558739.22,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00785,2026-06-16,AC-008,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,334461.04,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00801,2026-06-16,AC-002,CP-019,他行归集账户B,他行往来,IN,1859562.71,跨行资金调拨,柜面,PAYMENT_LEDGER,True,True
TX-2026-00894,2026-06-16,AC-008,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1153319.82,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00997,2026-06-16,AC-001,CP-003,宁波精密传动有限公司,设备供应商,OUT,932476.64,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01011,2026-06-16,AC-001,CP-013,华东精工智能制造有限公司,集团内往来,IN,1004112.63,集团内部往来,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01550,2026-06-16,AC-006,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1038297.8,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01861,2026-06-16,AC-001,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,523831.15,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01894,2026-06-16,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,149574.14,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02342,2026-06-16,AC-007,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1516696.1,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02368,2026-06-16,AC-002,CP-010,上海凌云智能科技有限公司,下游客户,IN,1693252.01,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02616,2026-06-16,AC-008,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,245967.91,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02638,2026-06-16,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,2487029.91,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03096,2026-06-16,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,1400800.21,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03121,2026-06-16,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,1003709.17,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03194,2026-06-16,AC-002,CP-009,合肥星拓工业有限公司,下游客户,IN,2468946.82,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03357,2026-06-16,AC-001,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,625691.59,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03592,2026-06-16,AC-002,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,348006.88,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00047,2026-06-17,AC-009,CP-010,上海凌云智能科技有限公司,下游客户,IN,2750972.49,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00089,2026-06-17,AC-004,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,623847.9,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00191,2026-06-17,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,595431.65,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00492,2026-06-17,AC-008,CP-003,宁波精密传动有限公司,设备供应商,OUT,1141049.99,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00686,2026-06-17,AC-008,CP-003,宁波精密传动有限公司,设备供应商,OUT,142878.99,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00862,2026-06-17,AC-002,CP-007,杭州某新能源装备有限公司,下游客户,IN,735616.78,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01145,2026-06-17,AC-002,CP-008,宁波华源自动化有限公司,下游客户,IN,1592428.26,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01298,2026-06-17,AC-007,CP-004,上海东启电子科技有限公司,设备供应商,OUT,106343.38,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01367,2026-06-17,AC-002,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,402327.37,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01421,2026-06-17,AC-002,CP-004,上海东启电子科技有限公司,设备供应商,OUT,697416.7,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01560,2026-06-17,AC-001,CP-011,国家税费虚拟对手方,税费,OUT,1171127.67,税费,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01615,2026-06-17,AC-002,CP-007,杭州某新能源装备有限公司,下游客户,IN,3074502.61,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02080,2026-06-17,AC-007,CP-009,合肥星拓工业有限公司,下游客户,IN,741111.07,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02181,2026-06-17,AC-004,CP-010,上海凌云智能科技有限公司,下游客户,IN,1297627.39,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02206,2026-06-17,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,660933.41,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02634,2026-06-17,AC-009,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,1146263.05,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02740,2026-06-17,AC-001,CP-013,华东精工智能制造有限公司,集团内往来,IN,434365.49,集团内部往来,柜面,PAYMENT_LEDGER,True,True
TX-2026-02817,2026-06-17,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,729198.4,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03202,2026-06-17,AC-001,CP-018,他行归集账户A,他行往来,OUT,1531104.24,跨行资金调拨,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03363,2026-06-17,AC-004,CP-018,他行归集账户A,他行往来,OUT,2832347.63,跨行资金调拨,柜面,PAYMENT_LEDGER,True,True
TX-2026-03368,2026-06-17,AC-004,CP-019,他行归集账户B,他行往来,OUT,646556.32,跨行资金调拨,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03375,2026-06-17,AC-001,CP-016,能源服务商A,能源,OUT,360282.31,能源费用,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03478,2026-06-17,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,684107.19,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00813,2026-06-18,AC-004,CP-009,合肥星拓工业有限公司,下游客户,IN,3062242.49,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01485,2026-06-18,AC-008,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,344774.74,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01745,2026-06-18,AC-002,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1037842.92,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01843,2026-06-18,AC-002,CP-015,物流服务商A,物流,OUT,111987.64,物流服务费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01925,2026-06-18,AC-001,CP-018,他行归集账户A,他行往来,OUT,1955424.04,跨行资金调拨,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02304,2026-06-18,AC-004,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,864075.45,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02329,2026-06-18,AC-001,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,301985.09,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02477,2026-06-18,AC-002,CP-003,宁波精密传动有限公司,设备供应商,OUT,819525.15,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02748,2026-06-18,AC-001,CP-015,物流服务商A,物流,OUT,121730.62,物流服务费,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02864,2026-06-18,AC-008,CP-019,他行归集账户B,他行往来,OUT,1090973.99,跨行资金调拨,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03234,2026-06-18,AC-008,CP-007,杭州某新能源装备有限公司,下游客户,IN,1694845.91,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03287,2026-06-18,AC-001,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,689160.81,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00623,2026-06-19,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,479833.19,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00769,2026-06-19,AC-001,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1033869.84,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01047,2026-06-19,AC-009,CP-015,物流服务商A,物流,OUT,98867.25,物流服务费,柜面,PAYMENT_LEDGER,True,True
TX-2026-01131,2026-06-19,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,1259611.03,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01229,2026-06-19,AC-007,CP-017,房租/物业服务商,管理费用,OUT,106687.4,管理费用,柜面,PAYMENT_LEDGER,True,True
TX-2026-01393,2026-06-19,AC-008,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,586437.71,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01441,2026-06-19,AC-007,CP-009,合肥星拓工业有限公司,下游客户,IN,1740007.91,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01518,2026-06-19,AC-008,CP-003,宁波精密传动有限公司,设备供应商,OUT,499288.34,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01807,2026-06-19,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,1180430.81,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02236,2026-06-19,AC-001,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,1100525.64,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02358,2026-06-19,AC-001,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,178014.2,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02579,2026-06-19,AC-007,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,1036546.05,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02811,2026-06-19,AC-001,CP-004,上海东启电子科技有限公司,设备供应商,OUT,445635.99,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02985,2026-06-19,AC-008,CP-010,上海凌云智能科技有限公司,下游客户,IN,1284452.95,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03493,2026-06-19,AC-004,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1377624.71,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00274,2026-06-20,AC-004,CP-008,宁波华源自动化有限公司,下游客户,IN,3058968.91,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00425,2026-06-20,AC-008,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,883657.04,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00450,2026-06-20,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,1701060.65,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00657,2026-06-20,AC-004,CP-009,合肥星拓工业有限公司,下游客户,IN,1981418.54,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01366,2026-06-20,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,312091.88,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01549,2026-06-20,AC-001,CP-010,上海凌云智能科技有限公司,下游客户,IN,421955.08,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01708,2026-06-20,AC-003,CP-007,杭州某新能源装备有限公司,下游客户,IN,2932905.82,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01810,2026-06-20,AC-008,CP-017,房租/物业服务商,管理费用,OUT,104809.98,管理费用,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01874,2026-06-20,AC-006,CP-004,上海东启电子科技有限公司,设备供应商,OUT,652343.33,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02105,2026-06-20,AC-006,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,991476.79,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02381,2026-06-20,AC-008,CP-004,上海东启电子科技有限公司,设备供应商,OUT,1101509.65,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02434,2026-06-20,AC-001,CP-016,能源服务商A,能源,OUT,440114.44,能源费用,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02590,2026-06-20,AC-001,CP-003,宁波精密传动有限公司,设备供应商,OUT,473657.94,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02713,2026-06-20,AC-002,CP-004,上海东启电子科技有限公司,设备供应商,OUT,266072.85,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02769,2026-06-20,AC-001,CP-003,宁波精密传动有限公司,设备供应商,OUT,294714.57,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02798,2026-06-20,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,2266078.6,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03301,2026-06-20,AC-004,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,842837.18,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03312,2026-06-20,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,1785776.58,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03326,2026-06-20,AC-004,CP-008,宁波华源自动化有限公司,下游客户,IN,2957018.47,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03545,2026-06-20,AC-007,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,614116.06,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03580,2026-06-20,AC-004,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,261851.78,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00063,2026-06-21,AC-007,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,1100398.35,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00117,2026-06-21,AC-001,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,690792.41,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00271,2026-06-21,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,624305.49,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00367,2026-06-21,AC-007,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,762647.96,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00711,2026-06-21,AC-001,CP-012,工资代发汇总,工资,OUT,4952493.17,工资代发,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00843,2026-06-21,AC-008,CP-016,能源服务商A,能源,OUT,309997.79,能源费用,柜面,PAYMENT_LEDGER,True,True
TX-2026-00914,2026-06-21,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,973239.61,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01143,2026-06-21,AC-002,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,1184038.7,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01169,2026-06-21,AC-004,CP-016,能源服务商A,能源,OUT,192012.97,能源费用,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01200,2026-06-21,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,879671.87,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01204,2026-06-21,AC-004,CP-009,合肥星拓工业有限公司,下游客户,IN,2154919.75,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01422,2026-06-21,AC-001,CP-013,华东精工智能制造有限公司,集团内往来,IN,2447842.0,集团内部往来,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01556,2026-06-21,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,2210275.44,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01594,2026-06-21,AC-003,CP-008,宁波华源自动化有限公司,下游客户,IN,350292.52,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01632,2026-06-21,AC-006,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,1157127.82,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01690,2026-06-21,AC-003,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,1162482.09,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02324,2026-06-21,AC-007,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,625568.84,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02364,2026-06-21,AC-007,CP-003,宁波精密传动有限公司,设备供应商,OUT,566843.23,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02594,2026-06-21,AC-003,CP-019,他行归集账户B,他行往来,OUT,5332757.13,跨行资金调拨,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02692,2026-06-21,AC-008,CP-007,杭州某新能源装备有限公司,下游客户,IN,2877210.4,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02971,2026-06-21,AC-002,CP-015,物流服务商A,物流,OUT,236630.99,物流服务费,柜面,PAYMENT_LEDGER,True,True
TX-2026-03113,2026-06-21,AC-003,CP-015,物流服务商A,物流,OUT,108633.24,物流服务费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03230,2026-06-21,AC-004,CP-009,合肥星拓工业有限公司,下游客户,IN,2412027.31,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03390,2026-06-21,AC-006,CP-007,杭州某新能源装备有限公司,下游客户,IN,3085439.94,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03438,2026-06-21,AC-003,CP-003,宁波精密传动有限公司,设备供应商,OUT,686381.99,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00183,2026-06-22,AC-009,CP-003,宁波精密传动有限公司,设备供应商,OUT,388713.68,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00194,2026-06-22,AC-007,CP-004,上海东启电子科技有限公司,设备供应商,OUT,1059297.12,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00351,2026-06-22,AC-006,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,474824.97,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00505,2026-06-22,AC-004,CP-014,华东精工自动化设备有限公司,集团内往来,OUT,2633051.96,集团内部往来,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00690,2026-06-22,AC-003,CP-004,上海东启电子科技有限公司,设备供应商,OUT,980109.7,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00745,2026-06-22,AC-002,CP-007,杭州某新能源装备有限公司,下游客户,IN,978527.76,销售回款,银企直联,PAYMENT_LEDGER,True,True
